5.542580000000001, 5.5502681703749, 5.55026272884552
5.598005799999999, 5.571443379397515, 5.571429766047977
5.653431600000001, 5.591772520792819, 5.5917576206435236
5.708857399999999, 5.611269173425542, 5.611260107599035
5.764283200000001, 5.6319225689808725, 5.631922571935757
5.819709, 5.657618693204093, 5.65761869320465
5.875134800000001, 5.681913772140582, 5.6819137721277455
5.9305606, 5.704854036971159, 5.7048540368231
5.985986400000002, 5.726482954534355, 5.7264829450342285
6.0414122, 5.746841417129277, 5.746841415303953
6.096838000000002, 5.765967936690945, 5.765967925260334
6.1522638, 5.783898840231112, 5.783898841354305
6.207689600000002, 5.800668356647166, 5.800668356647164
6.2631154, 5.816308798538433, 5.816308798467232
6.3185411999999985, 5.830850697570583, 5.830850697882611
6.373967, 5.844322899577659, 5.8443228995779055
6.429392799999999, 5.856752683103714, 5.856752682776118
6.4848186000000005, 5.868165838559143, 5.8681658393690315
6.540244399999999, 5.878586777182927, 5.878586777911241
6.595670200000001, 5.888038620266157, 5.888038622913064
6.651095999999999, 5.896543244876515, 5.896543244415261
6.706521800000001, 5.9041213752686135, 5.904121380801702
6.761947599999999, 5.910792645269461, 5.910792639196834
