1073.0922135070964, 0.0, 1073.0922135070964
1096.45311208804, 0.0, 1096.45311208804
1120.1093858259705, 0.0, 1120.1093858259705
1144.029898759359, 0.0, 1144.029898759359
1168.1915127284685, 0.0, 1168.1915127284685
1192.5777473054263, 0.0, 1192.5777473054263
1217.1777087234784, 0.0, 1217.1777087234784
1241.985233543763, 0.0, 1241.985233543763
1266.9982029407033, 0.0, 1266.9982029407033
1292.2179984035286, 0.0, 1292.2179984035286
1317.6490696009503, 0.0, 1317.6490696009503
1343.298598214702, 0.0, 1343.298598214702
1369.1762409051119, 0.0, 1369.1762409051119
1395.2939373460865, 0.0, 1395.2939373460865
1421.6657774523883, 0.0, 1421.6657774523883
1448.307919579724, 0.0, 1448.307919579724
1475.2385468605635, 0.0, 1475.2385468605635
1502.4778788123583, 0.0, 1502.4778788123583
1530.048204556795, 0.0, 1530.048204556795
1557.9739704263975, 0.0, 1557.9739704263975
1586.2819019091864, 0.0, 1586.2819019091864
1615.001152747051, 0.0, 1615.001152747051
1644.1635141865681, 0.0, 1644.1635141865681
1673.8036614951843, 0.0, 1673.8036614951843
1703.959455184359, 0.0, 1703.959455184359
1734.6723011891463, 0.0, 1734.6723011891463
1765.9875796609233, 0.0, 1765.9875796609233
1797.9551621519277, 0.0, 1797.9551621519277
1830.6300085429875, 0.0, 1830.6300085429875
1864.072904512732, 0.0, 1864.072904512732
1898.3513238027247, 0.0, 1898.3513238027247
1933.54047304803, 0.0, 1933.54047304803
1969.7245525343496, 0.0, 1969.7245525343496
2006.9982904383178, 0.0, 2006.9982904383178
2045.4688200692694, 0.0, 2045.4688200692694
2085.2579997964726, 0.0, 2085.2579997964726
2126.5053028508582, 0.0, 2126.5053028508582
2169.3714519778487, 0.0, 2169.3714519778487
2214.043046114009, 0.0, 2214.043046114009
2260.738508403722, 0.0, 2260.738508403722
2309.7158717163366, 0.0, 2309.7158717163366
2361.283050222769, 0.0, 2361.283050222769
2415.811737890152, 0.0, 2415.811737890152
2473.756438219328, 0.0, 2473.756438219328
2535.681205622436, 0.0, 2535.681205622436
2602.2981260822216, 0.0, 2602.2981260822216
2674.5243054474586, 0.0, 2674.5243054474586
2753.5692486696134, 0.0, 2753.5692486696134
2841.074367166055, 0.0, 2841.074367166055
2939.347096984191, 0.0, 2939.347096984191
3051.778860342368, 0.0, 3051.778860342368
3183.652969533388, 0.0, 3183.652969533388
3343.8814493252785, 0.0, 3343.8814493252785
3549.3469370764255, 0.0, 3549.3469370764255
3838.6430376984326, 0.0, 3838.6430376984326
4340.140027764739, 0.0, 4340.140027764739
