5.542580000000001, 5.49758942527921, 5.497589423448373
5.598005799999999, 5.512764900837541, 5.512764903406742
5.653431600000001, 5.525051915522345, 5.52505191554334
5.708857399999999, 5.539081320203163, 5.539081319431357
5.764283200000001, 5.5378518871686016, 5.537851891209777
5.819709, 5.5778838813801705, 5.577883881550957
5.875134800000001, 5.585847141143955, 5.585847140949981
5.9305606, 5.590469685537071, 5.590469704607757
5.985986400000002, 5.622824391402471, 5.622824410511435
6.0414122, 5.627384294729469, 5.627384280571406
6.096838000000002, 5.6412844026406725, 5.641284394585855
6.1522638, 5.691452169521391, 5.691452164310095
6.207689600000002, 5.635871941094942, 5.635871940850285
6.2631154, 5.6571724076208, 5.657172408162935
6.3185411999999985, 5.675984287357325, 5.675984287257606
6.373967, 5.683606139321877, 5.683606138171298
6.429392799999999, 5.707760822096992, 5.707760822492556
6.4848186000000005, 5.7185022948073, 5.718502304205816
6.540244399999999, 5.735311412362603, 5.7353114288246685
6.595670200000001, 5.737245557810976, 5.737245580224604
6.651095999999999, 5.7410358733084905, 5.741035897772892
6.706521800000001, 5.7412960264593975, 5.741296050638583
6.761947599999999, 5.739835072512024, 5.739835090698246
6.817373400000001, 5.738936728903528, 5.738936740162563
6.872799199999999, 5.742571076756426, 5.742571087972191
6.928225000000001, 5.75593048982473, 5.755930443976208
6.9836507999999995, 5.7562247933743445, 5.756224745555921
7.039076600000001, 5.7471565682093555, 5.74715657819183
7.0945024, 5.756253852806627, 5.756253804062247
7.1499282000000015, 5.7557745392991855, 5.755774518416283
7.205354, 5.753359349592546, 5.753359356403707
7.260779800000002, 5.749280918309091, 5.749280880426481
7.3162056, 5.750694292078097, 5.750694237550795
